"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X170","2019-07-16 16:00:00","50.000","20.000","2.600","32.900","0.610","996.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.600",""
"C0K291","2019-07-16 16:00:00","8.000","343.000","5.600","30.700","0.790","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","28.500",""
"C0D480","2019-07-16 16:00:00","223.000","0.000","0.000","34.000","0.590","976.900","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","24.600",""
"C0F0C0","2019-07-16 16:00:00","983.000","25.000","0.700","23.200","0.990","897.400","-99.000","0.500","-99.000","-99.000","-99.000","25.800","","21.300",""
"C0U860","2019-07-16 16:00:00","5.000","77.000","3.900","32.600","0.680","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.000",""
"C0UA50","2019-07-16 16:00:00","808.000","166.000","2.600","25.400","0.930","918.400","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","21.300",""
"C0T960","2019-07-16 16:00:00","120.000","36.000","1.600","30.800","0.710","992.200","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","22.900",""
"C0SA80","2019-07-16 16:00:00","136.000","90.000","2.100","29.000","0.800","989.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.500",""
"C0E780","2019-07-16 16:00:00","160.000","357.000","0.300","29.800","0.790","985.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.900",""
"C0F9Q0","2019-07-16 16:00:00","149.000","353.000","3.500","30.500","0.810","986.200","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.600",""
"C0F9X0","2019-07-16 16:00:00","166.000","19.000","4.200","29.600","0.780","985.900","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.700",""
"C0F0D0","2019-07-16 16:00:00","3171.000","141.000","1.900","16.800","0.330","697.600","-99.000","0.000","7.000","167.000","","19.200","","9.600",""
"C0S730","2019-07-16 16:00:00","110.000","41.000","11.100","29.000","0.760","991.600","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","27.000",""
"C0T790","2019-07-16 16:00:00","2830.000","129.000","1.800","16.500","0.610","726.300","-99.000","0.000","-99.000","-99.000","-99.000","21.000","","11.100",""
"C0M830","2019-07-16 16:00:00","540.000","345.000","3.400","28.400","0.840","945.000","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.000",""
"C0V750","2019-07-16 16:00:00","50.000","324.000","2.700","32.800","0.670","997.700","-99.000","0.000","7.800","307.000","","34.100","","28.600",""
"C0K530","2019-07-16 16:00:00","12.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G850","2019-07-16 16:00:00","62.000","338.000","3.700","33.300","-99.000","994.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","28.600",""
"C0M780","2019-07-16 16:00:00","30.000","358.000","2.100","33.000","0.570","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.700",""
"C0V360","2019-07-16 16:00:00","94.000","354.000","1.900","32.000","0.670","992.000","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.800",""
"C0R380","2019-07-16 16:00:00","2.000","270.000","1.000","31.300","-99.000","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.100",""
"C0D650","2019-07-16 16:00:00","97.000","23.000","5.300","33.500","0.580","991.700","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","27.500",""
"C0V630","2019-07-16 16:00:00","19.000","338.000","3.000","30.900","0.730","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","28.300",""
"C0U910","2019-07-16 16:00:00","17.000","101.000","4.100","30.300","0.630","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.100",""
"C0U600","2019-07-16 16:00:00","10.000","82.000","1.500","31.100","0.700","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0X160","2019-07-16 16:00:00","26.000","305.000","4.000","32.300","0.640","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","28.500",""
"C0G820","2019-07-16 16:00:00","29.000","336.000","1.000","32.900","0.680","998.700","-99.000","0.000","6.200","19.000","","34.400","","27.800",""
"C0R590","2019-07-16 16:00:00","72.000","330.000","3.700","32.200","0.700","994.100","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","27.700",""
"C0A9E0","2019-07-16 16:00:00","26.000","69.000","1.700","34.400","0.520","1001.000","-99.000","0.000","8.300","31.000","","35.600","","28.300",""
"C0R480","2019-07-16 16:00:00","57.000","188.000","0.400","30.300","0.880","996.000","-99.000","2.500","-99.000","-99.000","-99.000","34.500","","27.400",""
"C0X300","2019-07-16 16:00:00","70.000","359.000","1.000","30.800","0.680","994.700","-99.000","2.500","-99.000","-99.000","-99.000","32.100","","26.700",""
"C0U970","2019-07-16 16:00:00","7.000","91.000","2.400","31.600","0.660","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.700",""
"C0M750","2019-07-16 16:00:00","10.000","347.000","3.500","30.500","0.770","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","28.600",""
"C0I110","2019-07-16 16:00:00","161.000","41.000","0.400","31.800","0.990","984.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.100",""
"C0V370","2019-07-16 16:00:00","74.000","329.000","1.000","32.700","0.680","994.500","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.200",""
"C0C690","2019-07-16 16:00:00","242.000","98.000","1.700","32.700","0.500","975.700","-99.000","0.000","7.900","48.000","","34.000","","25.400",""
"C0A540","2019-07-16 16:00:00","401.000","163.000","1.600","27.900","0.720","957.000","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.000",""
"C0H950","2019-07-16 16:00:00","192.000","294.000","1.400","32.700","0.670","982.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.800",""
"C0R360","2019-07-16 16:00:00","20.000","55.000","2.400","31.100","-99.000","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.700",""
"C0O960","2019-07-16 16:00:00","112.000","344.000","1.600","31.200","0.690","989.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.600",""
"C0AH10","2019-07-16 16:00:00","30.000","111.000","3.200","34.900","0.430","998.700","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","27.800",""
"C0R530","2019-07-16 16:00:00","16.000","249.000","4.500","29.400","0.940","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.500",""
"C0O840","2019-07-16 16:00:00","134.000","348.000","0.900","31.200","0.800","986.500","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.500",""
"C0A890","2019-07-16 16:00:00","40.000","0.000","0.100","31.000","0.700","999.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.500",""
"C0A660","2019-07-16 16:00:00","97.000","120.000","0.500","30.900","0.730","993.500","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.300",""
"C0M650","2019-07-16 16:00:00","20.000","339.000","3.000","31.500","0.700","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.500",""
"C0S910","2019-07-16 16:00:00","212.000","29.000","4.000","27.500","0.800","980.500","-99.000","0.000","10.000","12.000","","28.900","","26.500",""
"C0D570","2019-07-16 16:00:00","15.000","354.000","1.100","33.800","0.690","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.600",""
"C0M710","2019-07-16 16:00:00","15.000","339.000","5.000","30.100","0.780","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","28.200",""
"C0V490","2019-07-16 16:00:00","20.000","327.000","2.700","32.000","0.820","-99.000","-99.000","0.000","8.400","322.000","","32.300","","29.500",""
"C0E870","2019-07-16 16:00:00","34.000","360.000","2.000","30.300","0.750","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.100",""
"C0T9H0","2019-07-16 16:00:00","725.000","75.000","2.600","25.900","0.880","927.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","21.900",""
"C0R270","2019-07-16 16:00:00","51.000","317.000","1.000","29.000","0.920","996.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.700",""
"C0O980","2019-07-16 16:00:00","18.000","316.000","2.500","31.800","0.700","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.100",""
"C0T9I0","2019-07-16 16:00:00","152.000","48.000","3.000","30.400","0.720","989.400","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.200",""
"C0V760","2019-07-16 16:00:00","30.000","337.000","3.100","33.200","0.620","999.700","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","28.200",""
"C0AG90","2019-07-16 16:00:00","25.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C630","2019-07-16 16:00:00","209.000","60.000","3.300","33.400","0.510","979.200","-99.000","0.000","10.200","55.000","","34.700","","25.800",""
"C0M800","2019-07-16 16:00:00","440.000","235.000","1.800","30.100","0.660","954.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.600",""
"C0A570","2019-07-16 16:00:00","360.000","70.000","5.200","29.300","0.680","964.900","-99.000","0.000","11.500","99.000","","32.200","","22.100",""
"C0E530","2019-07-16 16:00:00","341.000","37.000","1.100","28.100","0.830","965.500","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.000",""
"C0Z080","2019-07-16 17:00:00","298.000","9.000","1.700","28.300","0.800","973.200","-99.000","0.000","-99.000","-99.000","-99.000","37.200","","22.000",""
"C0I420","2019-07-16 17:00:00","305.000","230.000","1.600","32.500","0.620","968.500","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","25.100",""
"C0G840","2019-07-16 17:00:00","32.000","4.000","1.000","32.000","0.710","997.200","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.500",""
"C0S890","2019-07-16 17:00:00","238.000","332.000","0.600","31.500","0.650","980.600","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","24.200",""
"C0T820","2019-07-16 17:00:00","550.000","120.000","2.300","27.900","0.640","948.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","20.100",""
"C0F9I0","2019-07-16 17:00:00","194.000","13.000","3.200","30.200","0.740","981.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.800",""
"C0C650","2019-07-16 17:00:00","208.000","50.000","3.900","31.700","0.550","979.000","-99.000","0.000","10.400","46.000","","33.700","","25.600",""
"C0Z320","2019-07-16 17:00:00","646.000","299.000","0.600","26.900","0.730","935.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","18.900",""
"C0V210","2019-07-16 17:00:00","734.000","219.000","2.100","28.000","0.710","923.800","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","19.800",""
"C0K240","2019-07-16 17:00:00","1132.000","5.000","0.700","22.600","0.990","885.200","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","21.100",""
"C0M520","2019-07-16 17:00:00","15.000","344.000","3.600","30.800","0.730","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.200",""
"C0A530","2019-07-16 17:00:00","300.000","124.000","0.900","28.500","0.690","971.800","-99.000","0.000","6.600","153.000","","32.900","","22.800",""
"C0E820","2019-07-16 17:00:00","220.000","203.000","1.300","28.800","0.800","978.500","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","25.500",""
"C0K450","2019-07-16 17:00:00","35.000","338.000","4.200","31.300","0.660","998.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","28.000",""
"C0G760","2019-07-16 17:00:00","53.000","347.000","1.900","32.300","0.680","998.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","28.000",""
"CM0120","2019-07-16 17:00:00","4.000","37.000","3.500","30.600","0.680","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","28.500",""
"C0Z290","2019-07-16 17:00:00","946.000","59.000","0.300","25.200","0.640","904.000","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","20.400",""
"C0V680","2019-07-16 17:00:00","40.000","335.000","2.300","32.500","0.640","997.800","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","28.500",""
"C0F9U0","2019-07-16 17:00:00","74.000","260.000","1.400","32.300","0.650","993.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","29.000",""
"C0AI10","2019-07-16 17:00:00","76.000","162.000","3.500","32.100","0.530","995.500","-99.000","0.000","8.800","203.000","","34.900","","25.000",""
"C0V530","2019-07-16 17:00:00","34.000","345.000","2.100","32.200","0.640","998.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.500",""
"C0R550","2019-07-16 17:00:00","38.000","241.000","3.200","31.100","0.740","998.800","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","26.800",""
"C0F9L0","2019-07-16 17:00:00","253.000","42.000","2.100","30.200","0.760","974.400","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.600",""
"C0A950","2019-07-16 17:00:00","60.000","143.000","7.800","28.500","0.840","999.000","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","27.200",""
"C0R160","2019-07-16 17:00:00","45.000","78.000","1.400","32.300","0.850","996.700","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.300",""
"C0F9S0","2019-07-16 17:00:00","43.000","355.000","3.400","31.900","0.670","997.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","28.800",""
"C0M820","2019-07-16 17:00:00","980.000","220.000","1.300","25.000","0.790","898.800","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0G870","2019-07-16 17:00:00","12.000","6.000","2.900","30.200","0.820","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.700",""
"C0R530","2019-07-16 17:00:00","16.000","261.000","4.500","29.600","0.950","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.500",""
"C0O840","2019-07-16 17:00:00","134.000","304.000","1.100","31.200","0.760","986.500","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.500",""
"C0A890","2019-07-16 17:00:00","40.000","0.000","0.100","30.800","0.710","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.500",""
"C0A660","2019-07-16 17:00:00","97.000","112.000","0.500","29.600","0.790","994.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.300",""
"C0T9H0","2019-07-16 17:00:00","725.000","58.000","1.900","24.900","0.950","928.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","21.900",""
"C0R270","2019-07-16 17:00:00","51.000","319.000","1.600","28.200","0.950","996.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.700",""
"C0O980","2019-07-16 17:00:00","18.000","343.000","2.000","31.200","0.710","1001.200","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.100",""
"C0T9I0","2019-07-16 17:00:00","152.000","41.000","2.200","28.900","0.760","989.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.200",""
"C0V760","2019-07-16 17:00:00","30.000","344.000","2.400","32.800","0.640","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","28.200",""
"C0AG90","2019-07-16 17:00:00","25.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R570","2019-07-16 17:00:00","37.000","45.000","1.800","32.000","0.700","997.300","-99.000","0.500","-99.000","-99.000","-99.000","34.500","","27.400",""
"C0O900","2019-07-16 17:00:00","9.000","336.000","3.600","31.400","0.740","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.800",""
"C0AD00","2019-07-16 17:00:00","86.000","91.000","2.600","29.800","0.810","995.100","-99.000","0.000","8.700","89.000","","32.400","","26.400",""
"C0V700","2019-07-16 17:00:00","24.000","313.000","1.700","31.600","0.700","999.000","-99.000","0.000","8.500","322.000","","32.900","","29.600",""
"C0AH00","2019-07-16 17:00:00","38.000","76.000","2.900","32.300","0.570","999.800","-99.000","0.000","8.200","44.000","","34.200","","26.300",""
"C0X080","2019-07-16 17:00:00","2.000","343.000","2.500","31.800","0.730","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.200",""
"CM0150","2019-07-16 17:00:00","11.000","77.000","1.500","30.400","0.740","1003.000","-99.000","0.000","7.000","73.000","","32.200","","25.900",""
"C0I480","2019-07-16 17:00:00","2165.000","178.000","0.700","20.200","0.860","785.300","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","13.200",""
"C0A860","2019-07-16 17:00:00","362.000","55.000","3.900","27.100","0.860","965.000","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.000",""
"C0U940","2019-07-16 17:00:00","25.000","87.000","1.400","31.600","0.630","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.300",""
